	title	brand	price
404	Laptop Dell Vostro 5581 70194501 S1 I5 82565U 8GB 1TB HDD + 128GB SSD 15.6' FHD Finger W10H - Urban Gray- Hàng Chính Hãng	Dell	18300000
405	Laptop HP ProBook 450 G6 (5YM80PA): Core i5-8265U / RAM 8GB / HDD 1TB / FreeDos (15.6	HP	16500000
406	Laptop Dell Inspiron 3576 N3576B CORE I3-8130U (15.6inch) (Black) - Hàng Chính Hãng	HP	10890000
407	Laptop Dell Inspiron 3580-70186847 Bac W10 /i5-8265U /4GB /1TB /DVDRW /VGA2GB /15.6FHD - hàng chính hãng	Dell	14590000
408	Laptop HP Pavilion Gaming 15-dk0232TX (8DS85PA) Core i7-9750H,  8GB , 1TB, 15.6	HP	25990000
409	Laptop Dell Latitude 3500 42LT350001-Black - hàng chính hãng	Dell	15450000
410	Laptop HP Pavilion 15-cs1045TX 5JL29PA (Gold): Core i5-8265U / NVIDIA GeForce MX130 / Windows 10 (15.6	HP	15000000
411	MacBook Air 2019 MVFK2 13 inch Sliver i5 1.6/8GB/128GB_Hàng Nhập Khẩu	Apple	28990000
412	Laptop Dell Inspiron 5480 : I5-8265U | 4GB RAM | 1TB HDD | UHD Graphics 620 | 14.0 FHD | Finger | Ledkey | FreeDos - Hàng nhập khẩu	Dell	15290000
413	laptop Asus ASUSPRO P5440UA-BM42T i7-8550U/8G/256GB SSD/Win10 (14inch) - Hàng chính hãng	Asus	31500000
414	Laptop Acer Nitro 5 AN515-54-52EZ Intel core i5-9300H,8GB, 256GB Pcie, Nvidia GTX 1650 4GB, 15.6	Acer	23190000
415	Dell Vostro 5581 : i5-8265U | 4GB RAM | 1TB HDD | GeForce MX130 2GB + UHD Graphics 620 | 15.6 FHD IPS | Finger | Ledkey | Win 10 - Hàng nhập khẩu	Dell	16890000
416	Laptop HP Probook 450 G5 (2XR66PA): Core i7-8550U / FreeDOS 15.6 inch FHD - Hàng Chính Hãng	HP	21200000
417	Laptop DELL INSPIRON N3480 P89G003N80I (I58265-4-1TB-AMD-W10) BLACK- Hàng chính hãng	Dell	14950000
418	Laptop Dell Vostro 3580 : i7-8565U | 8GB RAM | 1TB HDD | Radeon 520 2GB + UHD Graphics 620 | 15.6 FHD | FreeDos - Hàng nhập khẩu	Dell	17140000
419	Laptop Dell Vostro 3568 VTI32072W-Black Core i3-7020U 4GB 1T 15.6	Dell	10490000
420	Laptop HP Probook 440 G5 (2ZD37PA): Core i5-8250U / FreeDOS (14	HP	15090000
421	Laptop HP Pavilion x360 14-DH0103TU (Intel Core I3-8145U/ 4GB DDR4/ 1T SATA/ 14	HP	13590000
422	Laptop Dell Latitude 3390. Intel Core I5 8250U (13.3inch)- Hàng Nhập Khẩu	Dell	22690000
423	Laptop MSI GL63 9SD 843VN - Hàng chính hãng	MSI	33900000
424	Laptop Dell Inspiron 3476 (8J61P11): Core i3-8130U / Windows 10 (14 inch) (Black) - Hàng Chính Hãng	Dell	11010000
425	Laptop Dell Latitude E7490 I7 8650U 16GB 512SSD 14FHD W10P Blakc - Hàng nhập khẩu 	Dell	28490000
426	Laptop MSI GS65 Stealth 9SE 1000VN - Hàng chính hãng	MSI	51640000
427	Laptop Dell Vostro V5581 VRF6J1 /i5/15.6	Dell	17900000
428	Laptop Asus ASUSPRO P5440UA-BM46T i3-8130U/4G/1TB/Win10 (14inch) - Hàng Chính Hãng	Asus	19500000
429	Laptop HP ProBook 430 G6 (5YN03PA): Core i7-8565U / FreeDos (13.3	HP	19310000
430	Laptop Dell Latitude 3490 (70156590): Core i3 7130U / FreeDOS - Hàng Chính Hãng	Dell	11699000
431	Dell Inspiron14 3467 - Hàng Chính Hãng	Dell	9950000
432	Laptop Dell Inspiron 14 5480A (P92G001): Core i5-8265U / Windows 10 + Office 365 (14 inch) (Silver) - Hàng Chính Hãng	Dell	18100000
433	Laptop ASUSPRO P1440UA-FQ0163 (i5-8250U) xám - Hàng chính hãng	Asus	13990000
434	Laptop ASUS S531FL-BQ190T Core i5-8265U,  8GB , 512GB, 15.6	Asus	18899000
435	Laptop ASUS VIVOBOOK X507UA-EJ234T. Intel Core I3 7020U - Hàng Chính Hãng 	Asus	9790000
436	Laptop Dell Inspiron N3567U P63F002N67U - Ti34100 FHD - Hàng Chính Hãng	Dell	9790000
437	Laptop ASUS F560UD-BQ055T. Intel Core I5 8250 (15.6 inch) - Hàng Chính Hãng	Asus	16990000
438	Laptop HP ProBook 440 G6 (5YM63PA): Core i3-8145U / FreeDos (14	HP	12570000
439	Laptop HP Pavilion  14 CE1018TU (5RL41PA). Intel Core I5 8265U (15.6inch) - Hàng Chính Hãng	HP	15290000
440	Dell Inspiron N5370 N3I3002W : i3-8130U | 4GB RAM | 128GB SSD | HD Graphics 620 | 13 FHD IPS | Win 10 - Hàng Chính Hãng	Dell	14490000
441	Laptop HP ProBook 445 G6 6XP98PA AMD R5-2500U/ Dos (14 FHD) - Hàng Chính Hãng	HP	14050000
442	Laptop HP ProBook 440 G5 5DG40PA | Core i3 _7100U _4GB _128GB SSD _LED Keyboard _FreeDos _14 inch HD / Hàng Chính Hãng	HP	10150000
443	Laptop Dell Latitude 7480 L7480I714W Black - Hàng chính hãng	Dell	33100000
444	Dell Vostro 3480 70187706 : i3-8145U | 4GB RAM | 1TB HDD | UHD Graphics 620 | 14.0 HD | Win10 | Finger | Black - Hàng Chính Hãng	Dell	11490000
445	Laptop HP Pavilion 15-cs0014TU (4MF01PA): Core i3-8130U / Windows 10 (15.6 inch) (Grey) - Hàng Chính Hãng	HP	12100000
446	Laptop Asus ROG SCAR GL504GM-ES044T  Gunmetal Aluminum - Gaming - Hàng chính hãng	Asus	36000000
447	Laptop lenovo Thinkpad X1 Carbon 6-20KHS01900 - Hàng chính hãng	 Lenovo	48600000
448	Laptop HP Pavilion 14-ce1012TU (5JN66PA) (Bạc) - Hàng chính hãng	HP	14200000
449	Laptop Dell Vostro 5581 : i5-8265U | 4GB RAM | 1TB HDD | UHD Graphics 620 | 15.6 FHD IPS | Finger | Ledkey | FreeDos - Hàng nhập khẩu	Dell	15590000
450	Laptop Dell Vostro 5481 : i5-8265U | 4GB RAM | 128GB SSD + 1TB HDD | GeForce MX130 2GB + UHD Graphics 620 | 14.0 FHD IPS | Finger | Ledkey | FreeDos - Hàng nhập khẩu	Dell	17890000
451	Laptop MSI Prestige P65 Creator 8RE-069VN  Intel core i7-8750H, Nvidia GTX 1060, Window 10, 15.6	MSI	39990000
452	Laptop Dell Inspiron 5570 (M5I5413): Core i5-8250U / Radeon 530 2GB / Dos (15.6 FHD) - Hàng Chính Hãng	Dell	16990000
453	Laptop Dell Inspiron 3480 : I5-8265U | 4GB RAM | 1TB HDD | Radeon 520 2GB + UHD Graphics 620 | 14.0 HD | FreeDos - Hàng Nhập Khẩu	Dell	13390000
454	Laptop Asus Vivobook Flip TP412FA-EC121T/i3-8145U/4GB/256GB SSD/14.0FHD Touch/WIN10  - Hàng chính hãng 	Asus	13550000
455	Laptop Asus ROG Strix G G531GV-AL052T : i7-9750H | 8GB RAM | 512GB PCIe SSD | RTX 2060 6GB | 15.6 FHD IPS 120Hz | Win10 - Hàng chính hãng	Asus	36600000
456	Laptop Asus ASUSPRO P5440UA-BM47T i5-8250U/4G/1TB/Win10 (14inch) - Hàng chính hãng	Asus	18000000
457	Laptop HP Elite X2 1013 G3 (5DJ72PA) Core i5-8250U/Win10/(13 inches FHD Touch Screen / Pen) - Hàng Chính Hãng	HP	38190000
458	Laptop Dell Latitude 3490 42LT340011 Core i7-8550U/ Radeon 530/ Dos (14	Dell	21500000
459	Laptop MSI PS42 Modern 8RA-252VN (i7-8565U) - hàng chính hãng	MSI	26850000
460	Laptop HP Probook 430 G5 2ZD52PA Core i7-8550U/Free Dos (13.3 inch) - Silver - Hàng Chính Hãng	HP	18690000
461	Laptop HP Pavilion 15-cs1009TU 5JL43PA Core i5-8265U/Win10 (15.6	HP	13789000
462	Laptop Dell Inspiron 3580 70184569 (Black) - Hàng chính hãng	Dell	14250000
463	Laptop Asus Vivobook  X407UA-BV488T I3-7020U/4GD4 +16GB Optane/1T5/Win10/FingerPrint/Vàng/14.0	Asus	10289000
464	Laptop Asus Vivobook S14 S430UA-EB002T Core i3-8130U/ Win10 (14.0 inch FHD IPS) - Hàng Chính Hãng	Asus	13200000
465	Laptop HP 14s-cf1040TU 7PU14PA : i5-8265U | 4GB RAM | 1TB HDD | UHD Graphics 620 | 14.0 HD | Win10 | Silver - hàng chính hãng	HP	13538000
466	Acer ink dance X30 13.3 inch business thin and light notebook (i7-8550U 8G 256G SSD MX130 FHD IPS fingerprint identification alloy body)	Acer	24321000
467	Laptop Asus VivoBook Flip 14 TP410UF-EC029T Core i5-8250U/Win10 (14 inch) - Grey - Hàng Chính Hãng	Asus	16019000
468	Laptop Dell Inspiron N5468 K5CDP11 Core i5-7200U/Win10 (14.1 inch) - Silver - Hàng Chính Hãng	Dell	14319000
469	Laptop Alienware M15 i7 8750H 8GB 1TB GTX 1060 6G FHD IPS Nhập Khẩu	ALIENWARE	30900000
470	Laptop Asus Zenbook 13 UX333FA-A4115T Core i7-8565U/ Win10/ Numpad (13.3	Asus	25000000
471	Laptop Asus VivoBook S14 S430FA-EB070T 14.0	Asus	12500000
472	Dell Vostro V5581 (70175955)/ i5-8265U/ 8GB/ 1TB/ 15.6/ W10 - Hàng chính hãng	Dell	17990000
473	Laptop Dell G3 3579 G5I5423W Core 5-8300H/ GTX 1050Ti 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Dell	22109000
474	Laptop Dell Vostro 5581 70194505 Core i5-8265U/ Win10 (15.6 FHD) - Hàng Chính Hãng	Dell	17490000
475	Laptop Dell Inspiron 5593 7WGNV1 Core i5-1035G1/ Win10 (15.6 FHD) - Hàng Chính Hãng	Dell	18119000
476	Laptop Asus Vivobook X409FJ-EK137T Core i7-8565U/ MX230 2GB/ Win10 (14 FHD) - Hàng Chính Hãng	Asus	17399000
477	Laptop Asus Zenbook Flip UM462DA-AI091T AMD R5-3500U/ Win10 (14 FHD Touch IPS) - Hàng Chính Hãng	Asus	19139000
478	Laptop Asus Vivobook S14 S430FA-EB070T Core i3-8145U/ Win10 (14 FHD IPS) - Hàng Chính Hãng	Asus	12539000
479	Laptop Dell Vostro 5581 70194501 Core i5-8265U/ Win10 (15.6 FHD) - Hàng Chính Hãng	Dell	16119000
480	Laptop HP ProBook 450 G5 2ZD47PA Core i5-8250U/Free Dos (15.6	HP	17399000
481	Laptop HP ProBook 440 G6 6FG85PA Core i5-8265U/MX130 2GB/Dos (14	HP	17039000
482	Laptop Asus Vivobook X409UA-EK093T Core i3-7020U/ Win10 (14 FHD) - Hàng Chính Hãng	Asus	9759000
483	Laptop Asus Vivobook S15 S530FN-BQ139T Core i7-8565U/ MX150 2GB/ Win10 (15.6 FHD IPS) - Gun Metal - Hàng Chính Hãng	Asus	20109000
484	Laptop Asus ROG Strix SCAR III G731G_N-WEV103T Core i7-9750H/ RTX 2070 6GB/ Win10 (17.3 FHD IPS 144Hz) - Hàng Chính Hãng	Asus	57029000
485	Laptop MSI GL65 9SDK-254VN (Core i7-9750H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1660Ti 6GB/ 15.6 FHD IPS 120Hz/ Win10) - Hàng Chính Hãng	MSI	30349000
486	Laptop ASUS Zenbook UX434FAC-A6116T (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ 14 FHD IPS/ Win10) - Hàng Chính Hãng	Asus	22309000
487	Laptop ASUS PRO P1440UA-FQ0099 (Core i3-8130U/4GB/500GB HDD/ 14 HD/ Dos) - Hàng Chính Hãng	Asus	11309000
488	Laptop Asus Vivobook S531FA-BQ104T Core i5-8265U/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Asus	17599000
489	Laptop MSI GP65 Leopard 9SD-224VN (Core i7-9750H/ 16GB DDR4 2666MHz/ 512GB SSD PCIE/ GTX 1660Ti 6GB/ 15.6 FHD IPS 144Hz, 3ms/ Win10) - Hàng Chính Hãng	MSI	37539000
490	Laptop MSI GF75 Thin 9RCX-432VN (Core i5-9300H/ 8GB DDR4 2666MHz/ 256GB SSD M.2 PCIE/ GTX 1050Ti 4GB/ 17.3 FHD IPS/ Win10) - Hàng Chính Hãng	MSI	20619000
491	Laptop Asus ROG Strix SCAR III G531G_N-VAZ160T | i7-9750H | 16GB DDR4 | 512GB PCIe SSD | GeForce RTX 2060 6GB| 15.6 FHD IPS 240Hz | Win10 - Hàng chính hãng	Asus	47659000
492	Laptop Acer Aspire 3 A315-54K-32SD NX.HFXSV.001 (Core i3-7020U/ 4GB DDR4 2133MHz/ 256GB SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hãng	Acer	9329000
493	Laptop ASUS PRO P1440FA-FA0420T (Core i3-8145U/ 4GB/ 256GB SSD/ 14 FHD/ Win10) - Hàng Chính Hãng	Asus	12129000
494	Laptop ASUS Zenbook UX434FLC-A6173T (Core i7-10510U/ 16GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE / MX250 2GB/ 14 FHD IPS/ Win10) - Hàng Chính Hãng	Asus	28499000
495	Laptop Acer Aspire A315-53G-5790 NX.H1ASV.001 Core i5-8250U/ Dos (15.6 inch HD) - Hàng Chính Hãng	Acer	11689000
496	Laptop Acer Spin 3 SP314-51-51LE NX.GZRSV.002 Core i5-8250U/Win10 (14	Acer	15189000
497	Laptop HP EliteBook 1040 G4 2YB61PA Core i5-7200U/Win10 (14	HP	27119000
498	Laptop Acer Predator Helios 300 PH315-52-78HH NH.Q53SV.008 Core i7-9750H/ GTX 1660Ti 6GB/ Win10 (15.6 FHD IPS 144Hz) - Hàng Chính Hãng	Acer	35379000
499	Laptop Asus Vivobook X509FA-EJ099T Core i3-8145U/ Win10 (15.6 FHD) - Hàng Chính Hãng	Asus	10799000
500	Laptop HP Pavilion 14-ce2036TU 6YZ19PA Core i3-8145U/ Win10 (14 FHD IPS) - Hàng Chính Hãng	HP	11969000
501	Laptop Asus VivoBook S15 S530FA-BQ185T Core i3-8145U/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Asus	12849000
502	Laptop Acer Nitro 5 AN515-54-52EZ NH.Q59SV.019 Core i5-9300H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Acer	23190000
503	Laptop Acer Swift 1 SF114-32-P8TS NX.GXQSV.001 Pentium Silver N5000/ Win10 (14 FHD IPS) - Hàng Chính Hãng	Acer	10289000
504	Lenovo Legion Y740-15IRHG 81UH003JVN Core i7-9750H/ RTX 2060 6GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Lenovo	46809000
505	Laptop HP Pavilion X360 14-dh0103TU 6ZF24PA Core i3-8145U/ Win10 (14 FHD IPS Touch) - Hàng Chính Hãng	HP	12669000
506	Dell Vostro V3578B : i5-8250U | 4GB RAM | 1TB HDD | AMD 520 2GB + UHD Graphics 620 | 15 FHD | Win 10 - Hàng Chính Hãng	Dell	16990000
507	Apple Macbook Air 2019 - 13 Inchs (i5/ 8GB/ 256GB) - Hàng Chính Hãng	Apple	32099000
508	Laptop HP Envy X360 13-AR0071AU (6ZF30PA) . AMD, RYZENR5-3500U (13.3inch) - Hàng Chính Hãng 	HP	21890000
509	Laptop HP Notebook 15-DA0051TU (Intel Core I3-7020U/ 4GB RAM DDR4/ 500GB SSD/ 15,6	HP	9690000
510	Laptop HP 17q-cs1000TX Notebook Màu Bạc (i5-8265U 8G 1T R7 M530 2G FHD IPS 72%)	HP	21044000
511	Máy Tính Xách Tay DELL Inspiron 14-5488 Vàng (i7-8565U 8G 256GSSD MX150 2G 14 inch)	Dell	20387000
512	Máy Tính Xách Tay Lenovo ThinkPad E580 15.6-inch  Bạc	 Lenovo	21373500
513	Laptop HP EliteBook 1050 G1 (Core i7-8750H/16GB RAM DDR4/512GB SSD/15.6	HP	41649000
514	Laptop Lenovo IdealPad 520 81BL0086VN Core i5-8250U/Win 10 (14 inch) - Golden - Hàng Chính Hãng	Lenovo	14890000
515	Laptop Asus Vivobook X507MA-BR317T N4000/4GD4/256GSSD_M.2/15.6HD/FP/BT4.0/3C33WHr/VÀNG/W10SL - Hàng chính hãng	Asus	6990000
516	Laptop Asus S530UA-BQ034T_I3-8130U_4GB_1TB_WIN10_XÁM - Hàng chính hãng	Asus	13290000
517	Laptop HP ProBook 450 G6 (6FG98PA): Core i5-8265U / MX130 / Dos (15.6	HP	17590000
518	Laptop Acer Predator Helios PH315-52-78HH/Core i7-9750H/NH.Q53SV.008 (No.00588979)- Hàng chính hãng	Acer	36200000
519	Laptop HP 15 DA1023TU (5NK81PA). Intel Core I5 8265U (15.6 inch) - Hàng Chính Hãng	HP	13590000
520	Microsoft Surface Pro 2018 - Core i7-8650U/8G/256GB (KJU-00016) - Hàng Nhập Khẩu	Microsoft	37990000
521	Laptop Dell Latitude 5490 (L5490I714DF): Core i7-8650U / FreeDos (14	Dell	26000000
522	Laptop  (NB) Asus UX333FN-A4097T (I7-8565U; 8GD3; 512G-PCIE; 13.3 FHD; 3C50WHr; WIN 10 SL; 2GD5_MX150; LED_KB) - Hàng chính hãng	Asus	26790000
523	Laptop Dell Vostro 5471 70153001 I7 8550U 8GB 1TB 4GB 14FHD W10 - Silver - Hàng Chính Hãng 	Dell	22490000
524	Laptop HP Gaming Pavilion 15-dk0000TX 7HR10PA i5-9300H / 8GB DDR4 / GTX 1650 / 256GB SSD / 15.6	HP	23990000
525	Laptop Lenovo Ideapad 330-15IKB (81DE024CVN): Core i5-8250U / Windows 10 Home (15.6	 Lenovo	12090000
526	Laptop ASUS ROG Strix SCAR III G531G-WAZ209T Intel core i7-9750H, 16GB,, 1 TB SSD PCIE, Nvidia Geforce RTX 2070 - Hàng chính hãng	Asus	61990000
527	Surface Pro 6 Core I5 Ram 8G SSD 256G + Bàn phím (2018) - Hàng chính hãng	Microsoft	35090000
528	LapTop ASUS A510U i5-8250U/Ram 4G/HDD 1TB/NVIDIA GeForce MX130 2GB/15.6FHD Hàng Chính Hãng	Asus	13990000
529	LAPTOP DELL VOSTRO 5481 V4I5229W I5-4GB-1TB 14	Dell	17700000
530	Laptop Dell Inspiron 3580 70188451 i7 8565U / 8GB DDR4 / 2TB / AMD 520 2G DDR5 / 15.6” FHD / Win10 - Hàng chính hãng	Dell	21190000
531	Laptop Acer Aspire E5 476 3675 /(NX.GWTSV.002) Intel Core i3 8130U (14.0inch)   (Xám) - Hàng chính hãng	Acer	9190000
532	Laptop Dell Latitude 5480 I5 7300U 8GB 256SS 14FHD W10P - Black - Hàng Nhập Khẩu 	Dell	16990000
533	Laptop ASUS ROG Zephyrus S GX502GW-ES021T Intel core i7-9750H, 16GB, 512GB SSD PCIE, 15'6 inches FHD - Hàng Chính Hãng	Asus	57000000
534	Laptop Asus Vivobook X509FJ-EJ125T i5-8265U/4GD4/1T5/15.6FHD/FP/BT5/2C32WHr/BẠC/W10SL/2GD5_MX230 - Hàng chính hãng	Asus	14290000
535	Dell Vostro 5581 : i5-8265U | 4GB RAM | 1TB HDD | GeForce MX130 2GB + UHD Graphics 620 | 15.6 FHD IPS | Finger | Ledkey | FreeDos - Hàng nhập khẩu	Dell	16590000
536	Dell Inspiron 3580-70186847 : i5-8265U | 4GB RAM | 1TB HDD | Radeon 520 2GB + UHD Graphics 620 | 15.6 FHD | Win10 | Finger | Silver - Hàng Chính Hãng	Dell	13650000
537	Laptop Dell Inspiron 3493 : i3-1005G1 | 4GB RAM | 1TB HDD | UHD Graphics 630 | 14.0 HD | Win10 | Black- Hàng nhập khẩu	Dell	10689000
538	Laptop HP 348 G5 7CS02PA Core i3-7020U(2.30 GHz,3MB ,14 HD) - Hàng Chính Hãng	HP	9570000
539	Laptop MSI GL63 9SE-831VN (i7-9750H) - Hàng chính hãng	MSI	37550000
540	Laptop Dell Latitude 3400 (L3400I5SSD) (i5-8265U) - hàng chính hãng	Dell	18990000
541	Laptop Dell Latitude 3500 42LT350002-Black - Hàng chính hãng	Dell	16850000
542	Laptop Acer Aspire E5-476-50SZ (NX.H33SV.001) Intel Core I5 8250U (14inch) - Hàng Chính Hãng	Acer	11599000
543	Laptop Acer Nitro 5 AN515-54-71HS NH.Q59SV.018 Core i7-9750H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Acer	26990000
544	Dell Vostro 5481 : i5-8265U | 4GB RAM | 128GB SSD + 1TB HDD | GeForce MX130 2GB + UHD Graphics 620 | 14.0 FHD IPS | Finger | Ledkey | Win 10 - Hàng Nhập Khẩu	Dell	18290000
545	Laptop Asus S530FN-BQ139T- Vỏ nhôm GUN METAL - Hàng chính hãng	Asus	20000000
546	Laptop Acer Swift 3 SF314-56-50AZ/ Core i5-8265U(1.60 GHz/6MB)/ 2x4GBRAM/ 256GBSSD/ Intel UHD Graphics/ 14FHDIPS/ Webcam/ Wlan ac+BT/ FPR/ 4cell/ Win 10 Home/ Bạc (Sparkly Silver)/ 1Y WTY_NX.H4CSV.008 - Hàng Chính Hãng	Acer	18799000
547	Laptop Dell Vostro 5581 (VRF6J1): Core i5-8265U / MX130 2GB / Win10 + Office 365 (15.6	Dell	17718000
548	Laptop Acer Swift 3 SF314-55G-76FW (NX.H3USV.001) (14	Acer	33000000
549	Microsoft Surface Laptop 2 - Core i5-8250U/RAM 8GB/ SSD 128GB - Hàng Chính Hãng	Microsoft	30200000
550	Laptop Dell Latitude E7490 (42LT740017): Core i5 8350U / FreeDOS / 14	Dell	27699000
551	"Dell Vostro V5581A	(P77F001)/ i7-8565U/ 8GB/SSD 256GB/ VGA 2GB/ 15.6/ Win 10 - Hàng chính hãng"	Dell	24150000
552	Laptop Acer Aspire A314-31-P2PH NX.GNSSV.011 Pentium N4200/Win10 (14	Acer	6990000
553	Laptop Dell XPS 15 9575 70170134 Core i7-8705G/ RX Vega M GL 4GB/ Win10 + Office365 (15.6 FHD IPS Touch) - Hàng Chính Hãng	Dell	57000000
554	Laptop Asus Vivobook A510UA-EJ1214T Core i5-8250U/ Win10 (15.6	Asus	12800000
555	Laptop Dell Inspiron 3576 C5I31132F Core i3-7020U/ Free Dos (15.6	Dell	10500000
556	Laptop MSI GS75 Stealth 9SF-657VN (i7-9750H) - hàng chính hãng	MSI	58250000
557	Laptop Dell Latitude 3500 42LT350002-Black - Hàng chính hãng	Dell	16850000
558	Laptop Dell Vostro 3480-70187706 (14	Dell	11800000
559	Dell Vostro 5481 : i7-8565U | 8GB RAM | 128GB SSD PCIe + 1TB HDD | GeForce MX130 2GB + UHD Graphics 620 | 14.0 FHD IPS | Finger | Ledkey | Free Dos - hàng nhập khẩu	Dell	20990000
560	Laptop ASUS A512FL-EJ166T (i7-8565U) -Hàng chính hãng	Asus	20590000
561	Laptop Asus S530FA-BQ431T (Gold) - Hàng chính hãng 	Asus	13850000
562	Laptop HP Pavilion x360 11-ad104TU (4MF13PA): Core i3-8130U / Windows 10 (11.6	HP	12400000
563	Laptop HP 15-da1022TU (5NK80PA): Core i5-8265U / Windows 10 (15.6	HP	13450000
564	Dell Inspiron 5570T I7 8550U 8GB 1TB + 16GB Optaine 15.6	Dell	17990000
565	Laptop Asus TUF Gaming FX505DY-AL060T (Gun Metal) | 8GB DDR4 | 512GB SSD | AMD Radeon RX 560X 4GB | 15.6	Asus	20150000
566	LAPTOP DELL VOSTRO 5481 V4I5227W I5-4GB-1TB 14	Dell	17700000
567	Laptop Dell Inspiron 3480 : i3-8145U | 4GB RAM | 1TB HDD | UHD Graphics 620 | 14.0 HD | FreeDos - Hàng Nhập Khẩu	Dell	10290000
568	Laptop Acer Nitro 5 AN515-54-595D Core i5-9300H,  8GB, 512GB, NVIDIA GeForce GTX 1650 4GB, 15'6 inch Win10 - Hàng Chính Hãng	Acer	23700000
569	Laptop Asus Vivobook S13 S330FN-EY037T Core i5-8265U/ MX150 2GB/ Win10 (13.3 FHD IPS) - Hàng Chính Hãng	Asus	19500000
570	DELL VOSTRO V5481 V4I5229W (I58265-4-1TB-ON-W10) URBAN GRAY - Hàng chính hãng	Dell	16600000
571	Laptop Dell Inspiron 7573 Grey I7 8550U 16GB 512GB 15.6FHD Touch W10 - Hàng Nhập Khẩu 	Dell	23990000
572	Laptop Dell Latitude E7490 I7 8650U 16GB 256SS 14FHD W10P Black - Hàng nhập khẩu	Dell	27490000
573	Laptop Lenovo Ideapad C340 14IWL (81N4003SVN). Intel Core I3 8145U - Hàng Chính Hãng	 Lenovo	14690000
574	Laptop Lenovo ThinkPad L380 20M5S01500 Core i5-8250U/Free Dos (13.3	Lenovo	17650000
575	Laptop Asus Vivobook X509FA-EJ103T Core i5-8265U/ Win10 (15.6 FHD) - Hàng Chính Hãng	Asus	13990000
576	Laptop Asus Vivobook S530FN-BQ593T I7-8565U/8GD4/512G SSD/VGA-2G/Win10/Vàng/15.6	Asus	22500000
577	APPLE MACBOOK PRO 15.4	Apple	53990000
578	Laptop HP 15-DA0055TU (4NA89PA) CORE i3 7020U / Win 10 (15.6 inch HD) - Hàng Chính Hãng	HP	9799000
579	Laptop Dell Inspiron 5584 : i5-8265U | 4GB RAM | 1TB HDD | GeForce MX130 2GB | 15.6 FHD | Win10 | Silver -Hàng nhập khẩu	Dell	15790000
580	ASUS X507MA-BR059T - Hàng chính hãng	Asus	7650000
581	Laptop Acer Nitro 5 AN515-54-51X1 NH.Q5ASV.011 - Hàng chính hãng	Acer	19990000
582	Laptop Dell Latitude 3500. Intel Core i5 8265u - Hàng Nhập Khẩu 	Dell	17790000
583	Laptop ASUS VIVOBOOK S530FN-BQ550T i7-8565U/8GD4/15.6FHD/VÀNG/W10SL/2GD5_MX150/LED_KB - Hàng chính hãng	Asus	23090000
584	Laptop Asus Vivobook Flip TP412FA-EC120T - Hàng chính hãng	Asus	13550000
585	Laptop Asus Vivobook S13 S330UN-EY001T Core i5-8250U/Win10 (13.3	Asus	17099000
586	Laptop Lenovo ThinkPad X390 20Q0S03X00 Core i7-8565U/ Dos (13.3 FHD IPS) - Hàng Chính Hãng	 Lenovo	33159000
587	Laptop Lenovo Ideapad 330S-14IKBR 81F400NLVN Core i5-8250U/ Win10 (14	Lenovo	12700000
588	Laptop Lenovo ThinkPad P1 20ME000XVN Core i7-8850H/ Win10 Pro (15.6 UHD IPS Touch) - Hàng Chính Hãng	Lenovo	78990000
589	Laptop Dell Vostro 5581 70175957 Core i5-8265U/ Win10 + Office365 (15.6	Dell	17490000
590	Laptop Dell Vostro 5581 70175955 Core i5-8265U/ Win10 + Office365 (15.6	Dell	17990000
591	Dell Vostro V5581 (70175952)/ i5-8265U/ 4GB/ 1TB/ 15.6/ W10 - Hàng chính hãng	Dell	16590000
592	Dell Vostro 5581 70175955 Urban Grey Core i5-8265U 8GB 1T 15.6	Dell	17200000
593	Laptop Dell Vostro 5581 (70175957): Core i5-8265U / Windows 10 + Office365 (15.6	Dell	17490000
594	Laptop Acer Aspire E5 576G 52YQ (NX.GWNSV.001). Intel Core I5 8250u - Hàng Chính Hãng 	Acer	13090000
595	Acer Nitro AN515-54-59WX : i5-8300H | 8GB RAM | 1TB HDD | GTX 1650 4GB - Hàng chính hãng	Acer	21899000
596	Laptop Asus F571GD-BQ286T | i5-9300H | 8GB DDR4 | HDD 1TB 5400rpm | NVIDIA GeForce GTX 1050 GDDR5 4GB | 15.6 inch FHD | Win10	Asus	18309000
597	Laptop HP 348 G5 7CS07PA I5-8265U/4GD4/1T5/Bạc/14.0	HP.	12989000
598	Laptop Acer Swift 5 SF514-52T-811W NX.GU4SV.005 Core i7-8550U/Win10 (14	Acer	26969000
599	Laptop HP ProBook 450 G6 (Intel Core I5-8265U  4 RAM DDR4  500GB HDD  15.6	HP	16185000
